# Moku:Go Oscilloscope
# Channel A (Input 1, on), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Channel B (Input 2, off), DC, 30 MHz, 1 MOhm, 10 Vpp, 1 x probe attenuation
# Time span 320.6 us, time offset -160.6 us, Normal acquisition mode, no averaging
# Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
# Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
# Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
# 
# Acquired 2026-04-28 T 13:20:10 -0700
# Time (s), Channel A (Input 1) (V)
3.296000000000e-05, -1.221300e-03
3.328000000000e-05, -1.221300e-03
3.360000000000e-05, -1.221300e-03
3.392000000000e-05, 0.000000e+00
3.424000000000e-05, 0.000000e+00
3.456000000000e-05, 0.000000e+00
3.488000000000e-05, -1.221300e-03
3.520000000000e-05, -1.221300e-03
3.552000000000e-05, 0.000000e+00
3.584000000000e-05, 0.000000e+00
3.616000000000e-05, 0.000000e+00
3.648000000000e-05, 0.000000e+00
3.680000000000e-05, 0.000000e+00
3.712000000000e-05, -1.221300e-03
3.744000000000e-05, -1.221300e-03
3.776000000000e-05, -1.221300e-03
3.808000000000e-05, 0.000000e+00
3.840000000000e-05, 0.000000e+00
3.872000000000e-05, 1.221300e-03
3.904000000000e-05, -1.221300e-03
3.936000000000e-05, 0.000000e+00
3.968000000000e-05, -1.221300e-03
4.000000000000e-05, 0.000000e+00
4.032000000000e-05, 0.000000e+00
4.064000000000e-05, -1.221300e-03
4.096000000000e-05, 1.221300e-03
4.128000000000e-05, 1.221300e-03
4.160000000000e-05, -1.221300e-03
4.192000000000e-05, 0.000000e+00
4.224000000000e-05, 1.221300e-03
4.256000000000e-05, 0.000000e+00
4.288000000000e-05, -1.221300e-03
4.320000000000e-05, -1.221300e-03
4.352000000000e-05, -1.221300e-03
4.384000000000e-05, 0.000000e+00
4.416000000000e-05, -1.221300e-03
4.448000000000e-05, -1.221300e-03
4.480000000000e-05, -1.221300e-03
4.512000000000e-05, 0.000000e+00
4.544000000000e-05, 0.000000e+00
4.576000000000e-05, -1.221300e-03
4.608000000000e-05, -1.221300e-03
4.640000000000e-05, 1.221300e-03
